entry_id,headword_raw,headword_norm,homonym_roman,pos_primary,labels,has_phrases,raw_text,page_start,page_end
136,Куран-Каанныҥ,куранкаанныҥ,,,,0,"Куран-Каанныҥ айлынаҥ Абызынду курсакты Алып келдим, балдарым», — дейт (АБ) [Кёнтюркей] говорит: «Из дома Куран-",19,19
137,"Хана,",хана,,,,0,"Хана, живущего в подземном мире, Принёс ср. Волшебную еду, дети мои»",19,19
138,АБЫЗЫН-ИЛБИЗИН,абызынилбизин,,,,0,"АБЫЗЫН-ИЛБИЗИН 1. волшебство, чародейство, колдовство; ср. абызын 1, куулгазын; бу кандый да абызын-илбизин это какое-то волшебство; 2. волшебный, чародейский, колдовской; Бу тужында Кан-",19,19
139,Капчыкайдыҥ,капчыкайдыҥ,,,,0,Капчыкайдыҥ куулгас «абызын-илбизин» калтар ады ӱч кара jылан экелет — бу ӱч ӧштӱ баатырдыҥ тындары (С. Суразаков),19,19
141,АБЫК,абык,,,,0,АБЫК младшая сестра дедушки; ср. абыjы не АБЫЛ с.-х. мотыга,19,19
142,АБЫЛДА-,абылда,,,,0,АБЫЛДАмотыжить; јер абылдаар мотыжить землю,19,19
143,АБЫТ-,абыт,,,,0,"АБЫТ1) очаровывать, пленять, покорять; соблазнять; Сен, кул кадыт, байдыҥ",19,19
144,-,-,,,,0,- 20 -,19,20
145,ӱйи,ӱйи,,,,0,"ӱйи болорго мениҥ эримди сӱркӱштеп, абыдып турган эмтириҥ (И. Шодоев) Ты, женщина-рабыня, стремясь стать женой богача, оказывается, умасливая моего мужа, соблазняешь его; 2) влиять, оказывать влияние; подчинять; ол улусты кӧкидип те, абыдып та билер он умеет людей и подбадривать, и подчинять; ср. абыда-, алда-, апта-",20,20
146,АБЫС,абыс,,,,0,"АБЫС поп, священник",20,20
147,АВАНС,аванс,,,,0,АВАНС аванс; бӱгӱн бис аванс аларыс сегодня мы получим аванс,20,20
148,АВГУСТ,август,,,,0,АВГУСТ август; ср. куран ай,20,20
149,АВИАЦИЯ,авиация,,,,0,АВИАЦИЯ авиация,20,20
150,АВТОБУС,автобус,,,,0,"АВТОБУС 1. автобус; јаан автобус большой автобус; 2. автобусный; Автобус сакылтазыныҥ jанынча ӧдӱп отурза, таштыҥ ӱстинде кем де таҥкылап отурды (И. Шинжин) Когда он проходил мимо автобусной остановки, на камне кто-то сидел, покуривая",20,20
151,АВТОМАТ,автомат,,,,0,АВТОМАТ автомат; автоматтаҥ адар стрелять из автомата; ол телефон-автоматла куучындашты он разговаривал по телефону-автомату,20,20
152,АВТОМОБИЛЬ,автомобиль,,,,0,АВТОМОБИЛЬ автомобиль; ср. кӧлӱк; јаҥы автомобиль садып алар купить новый автомобиль,20,20
153,АВТОНОМИЯ,автономия,,,,0,АВТОНОМИЯ автономия,20,20
154,АВТОНОМНЫЙ,автономный,,,,0,"АВТОНОМНЫЙ автономный, автоном;",20,20
155,Ойрот,ойрот,,,,0,Ойрот автономный область Ойротская автономная область,20,20
156,АВТОР,автор,,,,0,АВТОР автор; бичиктиҥ авторы автор книги,20,20
157,АВТОРИТЕТ,авторитет,,,,0,АВТОРИТЕТ авторитет; оныҥ авторитеди јаан у него большой авторитет,20,20
158,АВТОСАДУ,автосаду,,,,0,АВТОСАДУ автопродажа; автосадунаҥ кӧлӱк садып алдыс на автопродаже купили автомобиль,20,20
159,АВТОСУГАТ,автосугат,,,,0,АВТОСУГАТ автополив,20,20
160,АВТОСТАНЦИЯ,автостанция,,,,0,АВТОСТАНЦИЯ автостанция; Ол Айдар уулыныҥ айлы автостанциядаҥ ыраак jоктозын билер болгон (Н. Бельчекова),20,20
161,-,-,,,,0,- 21,20,20
162,АГАРТЫМ,агартым,,,,0,АГАРТЫМ,20,20
163,Она,она,,,,0,"Она знала, что дом её сына Айдара недалеко от автостанции",20,20
164,АГА,ага,,,,0,АГА см. ака,20,20
165,АГА,ага,,,,0,АГА JАЙЗАҤ главный зайсан (глава зайсанов); ср. ака jайзаҥ,20,20
166,АГАЗЫН,агазын,,,,0,АГАЗЫН рел. шаманский бубен; ср. тӱҥӱр,20,20
167,АГА-КАРЫНДАШ,агакарындаш,,,,0,АГА-КАРЫНДАШ собир. братья; бис — ага-карындаштар мы — братья,20,20
168,АГАЛУ-ИЙИНДӰ,агалуийиндӱ,,,,0,АГАЛУ-ИЙИНДӰ собир. братья (старший брат и младший брат); ср. агалукарындашту; агалу-ийиндӱ эптӱ-јӧптӱ јӱргендер братья жили дружно,20,20
169,АГАЛУ-ИЙНИЛӰ,агалуийнилӱ,,,,0,АГАЛУ-ИЙНИЛӰ см. агалу-ийиндӱ,20,20
170,АГАЛУ-КАРЫНДАШТУ,агалукарындашту,,,,0,АГАЛУ-КАРЫНДАШТУ собир. братья (старший брат и младший брат); ср. агалуийиндӱ; агалу-карындашту јолго атандылар братья отправились в путь,20,20
171,АГА-СЫЙЫН,агасыйын,,,,0,АГА-СЫЙЫН собир. братья и сёстры; мениҥ ага-сыйындарым мои братья и сёстры,20,20
172,АГАЛУ-СЫЙНЫЛУ,агалусыйнылу,,,,0,АГАЛУ-СЫЙНЫЛУ см. агалу-сыйынду,20,20
173,АГАЛУ-СЫЙЫНДУ,агалусыйынду,,,,0,"АГАЛУ-СЫЙЫНДУ собир. брат и сестра, брат с сестрой (старший брат и младшая сестра); ср. акалу-сыйынду; агалусыйынду ӧлӧҥ чапты брат и сестра косили сено",20,20
174,АГАЛТЫРЫМ,агалтырым,,,,0,"АГАЛТЫРЫМ беловатый; ср. агартым, аксымак; агалтырым чечектер беловатые цветы",20,20
